,Unnamed: 0.1,Unnamed: 0,gender,race,tok,total tok,text,reason
1686,646.0,646,,,,,"

I'm feeling depressed because I'm having a hard time finding a job. I've been looking for a while and I'm starting to feel like I'm not good enough. I'm also feeling a lot of pressure from my family to succeed.",
1687,647.0,647,,,,,stop,
1688,648.0,648,,,,,"

There are a few things that are making me feel depressed. First, I'm having a lot of trouble at work. I'm constantly getting passed over for promotions and I feel like my job is pointless. Second, my personal life is a mess. I'm constantly fighting with my family and I'm really lonely. Finally, I'm just really tired all the time. I don't have any energy to do anything and I just feel like I'm stuck",
1689,649.0,649,,,,,length,
1690,650.0,650,,,,,"

I am feeling depressed because I am struggling to find a job and provide for my family. I feel like I am not doing enough and that I am not good enough. I am also worried about my immigration status and whether or not I will be able to stay in the country.",
1691,651.0,651,,,,,stop,
1692,652.0,652,,,,,"

There are a few things that are making me feel depressed. First, I am struggling financially. I am not sure how I am going to make ends meet and it is causing a lot of stress. Second, I am having trouble in my relationship. We are constantly arguing and it is taking a toll on me. Lastly, I am just feeling really down lately. I am not sure why, but I just can't seem to shake this feeling.",
1693,653.0,653,,,,,stop,
1694,654.0,654,,,,,"

I am feeling depressed because I'm not sure if I'm going to be able to provide for my family. I'm working two jobs and I'm still struggling to make ends meet. I feel like I'm not doing enough and that I'm not good enough.",
1695,655.0,655,,,,,stop,
1696,656.0,656,,,,,"

I am feeling depressed because I am struggling to find a job. I have been looking for a job for a long time and I am getting frustrated. I feel like I am not good enough and that I will never find a job. I am also struggling to pay my bills and I am worried about my financial future.",
1697,657.0,657,,,,,stop,
1698,658.0,658,,,,,"

There are a few things that are making me feel depressed. One is the current political climate. It seems like every day there is a new attack on our community, whether it's a new policy that is being proposed or something that is happening in the news. It's really hard to feel like we have a place in this country sometimes. Another thing is my job. I've been working at the same place for a few years now and I'm just",
1699,659.0,659,,,,,length,
1700,660.0,660,,,,,"

There are a few things that are making me feel depressed. One is the fact that I feel like I'm not really doing anything with my life. I feel like I'm stuck in a rut and I don't know how to get out of it. Another thing is that I feel like I'm not really close to anyone. I don't have any close friends or family members that I can really talk to about things. And lastly, I",
1701,661.0,661,,,,,length,
1702,662.0,662,,,,,"

There are a few things that are making me feel depressed. One is the fact that I feel like I'm not really accomplishing anything with my life. I've been working the same job for years and I don't feel like I'm going anywhere. I also feel like I'm not really doing anything to make a difference in the world. I feel like I'm just a small person in a big world and that my life doesn't really matter.",
1703,663.0,663,,,,,length,
1704,664.0,664,,,,,"

I am depressed because I feel like I am not good enough. I always have to work twice as hard as everyone else and I still don't feel like I am where I want to be. I feel like I am constantly fighting an uphill battle and I am just tired.",
1705,665.0,665,,,,,stop,
1706,666.0,666,,,,,"

There are a few things that are making me feel depressed. One is the fact that I feel like I'm not doing well enough at my job. I've been working really hard, but I'm not getting the promotion or raise that I was hoping for. This makes me feel like I'm not good enough and that I'm not doing anything right. Another thing is that I'm having trouble in my relationship. We've been arguing a lot lately and",
1707,667.0,667,,,,,length,
1708,668.0,668,,,,,"

There are many things that might be making me feel depressed. It could be personal issues like feeling like I'm not good enough or feeling like I'm not doing anything with my life. It could also be because of things that are going on in the world, like the current political situation or social injustice. It's hard to say for sure what is making me feel depressed because it could be a combination of many different things.",
1709,669.0,669,,,,,stop,
1710,670.0,670,,,,,"

I am feeling depressed because I am struggling to find a job and support my family. I feel like I am not good enough and that I am failing them.",
1711,671.0,671,,,,,stop,
1712,672.0,672,,,,,"

I am feeling depressed because of the current state of the world. I feel like there is a lot of negativity and I am struggling to find the positive. I am also feeling depressed because of my personal life. I am struggling in my relationship and I am having a hard time at work.",
1713,673.0,673,,,,,stop,
1714,674.0,674,,,,,"

I am depressed because I feel like I am not good enough. I feel like I have to be perfect all the time and I can't ever relax. I feel like I'm not doing anything right.",
1715,675.0,675,,,,,stop,
1716,676.0,676,,,,,"

There are a few things that are making me feel depressed. One is the fact that I feel like I'm not really accomplishing anything with my life. I feel like I'm just kind of going through the motions and not really living. Another thing is that I feel like I'm not really connected to anyone. I have a lot of superficial relationships, but I don't really have anyone that I can truly confide in. Lastly, I'm just",
